Ulasan,Label 
"Very easy to make this phone into straighttalk , and phone is very awesome ! Well worth it !",Positif
"En su categoría de precios, excelente!",Positif
Fast delivery! As described! Seller highly recommended. Thx,Positif
"Grate case, is hard and comfortable in the hand",Positif
Great phone so far! It was purchased as the first official phone for our just barely 12-year-old boy. He loves it!,Positif
phone not working poper voice beaking when you talk,Negatif
"Great phone, well priced, no problems.",Positif
Item as described!!!,Positif
slow & poor reception of signal,Positif
Absolutely love it,Positif
So in love with this phone...,Positif
MALISIMO SON UNOS LARONES NUNCA LLEGO MI PRODUCTO Y NO ME SOLUCIONARON,Negatif
the start to over heat and now the speak an my end dont work,Negatif
"I am very disappointed with this phone. I strongly believe that the seller sold me an old phone instead of the new one. About two months after i got the phone, the screen protector scratched even though i never put one. Adding to that it came already mounted. I was just excited of my new phone and did not wonder why it came mounted. Four months after the purchase the phone started shutting down on me. Just a nightmare. The first day it started the screen would not stay on for one second. I put on the charger and it took forever to charge and did loose power so fast afterward. I googled solutions online, then discovered that Samsung phones in general have battery issues. I found suggestions online to put it on power recovery mode and put the battery out for a couple of minutes. Unfortunately, nobody i asked help from could open the phone. Did they glue it before sending it to me? I watched the video online on how they opened other phone, but mine won't open. I put it on power saving mode but the screen is completely dark. In order to call, i have to tap the screen repeatedly; if not the screen will got off and interrupt the call. ans some calls are promptly interrupted. The seller gave me only a month of warranty. other sellers give 3 months or even a year. This people knew that they were selling me a bad product.
Shame on them for abusing their customer like that.",Negatif
Amazing budget phone.,Positif
After 2 months of having this phone the screen no longer works,Negatif
As described! Would purchase again. Phone is fast and light.,Positif
buen producto.,Positif
My phone is awesome! I love the features and the fact that i can do all my college assignments on it.,Positif
The cellular doesn’t work. I was broken two months after buying.,Negatif
Nice,Negatif
JUNK. Almost impossible to use and it died in 3 months - with all of my data.,Negatif
Good so far,Positif
Phone does not work with AT&T or straight talk. spent a lot of money on this phone and SD cards and it doesnt even work. very disapointed.,Negatif
I hav no problem with this phone. Works well,Positif
All specifications are great,Positif
Love it,Positif
"It is a locked phone, it won't accept my sim here in Nigeria",Negatif
"Very good. It is just as I wanted it to be. It was recieved new and unopened.
The smartphone is very sublime.",Positif
"The smartphone is very good in:
* Performance (it's fast)
* Screen (large and sensitivity of touch is good)
* Battery (it lasts long periods).

The problem on it is that it misses some sensors needed for virtual reality (VT), like gyroscope and accelerometer. Most part of it's competitors (mobiles on the same level) has those sensors. But it's obvious that Samsung took it out just to sell S7 and it's proper glasses.",Positif
My husband loved this phone. Easy to set up and use.,Positif
I bought the phones as a gift ?? an they love it . Thank you,Positif
I had it 2 weeks and the plug burnt up... Do not buy this,Negatif
Phones does not work well with T-Mobile. After one week with working with T-Mobile Tec support I had to purchase another phone.,Negatif
Good product ! Not the latest but for the price it does its job,Positif
Great,Positif
On February 8 the Board was destroyed. After only 4 months I can't use the phone again. Disappointed.,Negatif
very good,Positif
The best phone I love it,Positif
Great!!!,Positif
not bad for the price,Positif
This phone is good. But it has little bit problem when gaming. Touch doesn't work exactly when I play game.,Positif
OK,Positif
best phone for the price. i bet nothing beats this phone for price-to-benefit ratio.,Positif
Product kept freezing was not working properly,Negatif
No it's not working that good which I expected.,Negatif
it's all good use it to make calls and surf the net,Positif
"I love the phone
My girl use",Positif
Nice,Positif
Phone works well...it is jus as they described it,Positif
Todo muy bien y llego rapidisimo equipo exelente,Positif
This phone is not GD for us it's Asia version so I like to return it.,Negatif
"great memory size, lots of apps, and pictures, great phone!",Positif
Good,Positif
"todo bien, excelente celular",Positif
El celular se calienta demasiado al cargar,Positif
No recibí la factura/invoice! ??,Negatif
"Very good telephone,disappointing service of delivery.",Positif
I like the phone,Positif
I like it so far.No complaints here.,Positif
Right now I'm satisfied,Positif
"I like the price,I dont like how is work,is so bad for me,",Negatif
